trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
909,False,"{'a': 0.40292694958688574, 'e': 0.40292694958688574}",35,11,24.201243014046657,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.40252422403363597, 'e': 0.40252422403363597}",20,0,-9.805274297887168,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
911,False,"{'a': 0.40212190100464373, 'e': 0.40212190100464373}",20,0,-9.243743297497153,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
912,False,"{'a': 0.401719980097586, 'e': 0.401719980097586}",20,0,-104.07345498765503,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
913,False,"{'a': 0.4013184609105419, 'e': 0.4013184609105419}",20,16,5.723160985274067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.4009173430419921, 'e': 0.4009173430419921}",20,3,8.952797257638641,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
915,False,"{'a': 0.4005166260908188, 'e': 0.4005166260908188}",30,10,-9.570195169301638,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
916,False,"{'a': 0.40011630965630496, 'e': 0.40011630965630496}",20,0,-103.74957602567444,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
917,False,"{'a': 0.3997163933381341, 'e': 0.3997163933381341}",25,3,-11.052577586446713,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
918,False,"{'a': 0.3993168767363899, 'e': 0.3993168767363899}",20,3,-97.27423724857952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 3}",1
919,False,"{'a': 0.39891775945155566, 'e': 0.39891775945155566}",25,11,5.215754433824738,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.39851904108451414, 'e': 0.39851904108451414}",25,11,15.11790780310967,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.39812072123654696, 'e': 0.39812072123654696}",25,3,-11.789400205893855,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
922,False,"{'a': 0.39772279950933415, 'e': 0.39772279950933415}",20,1,-12.617000389935566,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 0}",1
923,False,"{'a': 0.397325275504954, 'e': 0.397325275504954}",20,8,8.24529822072593,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.39692814882588245, 'e': 0.39692814882588245}",30,0,-36.95108655348424,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
925,False,"{'a': 0.39653141907499284, 'e': 0.39653141907499284}",20,1,-5.4064639130430345,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
926,False,"{'a': 0.39613508585555535, 'e': 0.39613508585555535}",30,12,20.63644096197792,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.3957391487712367, 'e': 0.3957391487712367}",20,13,-7.157695967760395,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
928,False,"{'a': 0.3953436074260998, 'e': 0.3953436074260998}",20,0,-18.673938659183428,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
929,False,"{'a': 0.39494846142460327, 'e': 0.39494846142460327}",20,2,-3.9440264198291857,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
930,False,"{'a': 0.3945537103716011, 'e': 0.3945537103716011}",30,0,-3.2603345251901077,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
931,False,"{'a': 0.3941593538723422, 'e': 0.3941593538723422}",25,5,35.09669745627719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.39376539153247, 'e': 0.39376539153247}",25,1,19.614324235447373,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
933,False,"{'a': 0.3933718229580221, 'e': 0.3933718229580221}",30,12,20.69837999542328,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.39297864775542996, 'e': 0.39297864775542996}",20,3,-44.26405390504495,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
935,False,"{'a': 0.39258586553151836, 'e': 0.39258586553151836}",25,8,-30.699213876599558,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
936,False,"{'a': 0.39219347589350495, 'e': 0.39219347589350495}",20,7,-38.43419067710036,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
937,False,"{'a': 0.39180147844900015, 'e': 0.39180147844900015}",30,0,33.09958728881312,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
938,False,"{'a': 0.3914098728060065, 'e': 0.3914098728060065}",30,2,3.1609454136169974,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 0}",1
939,False,"{'a': 0.3910186585729182, 'e': 0.3910186585729182}",25,0,2.5647708569154073,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
940,False,"{'a': 0.3906278353585211, 'e': 0.3906278353585211}",20,16,7.0569885209396865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.39023740277199187, 'e': 0.39023740277199187}",25,2,19.095387399478884,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
942,False,"{'a': 0.38984736042289797, 'e': 0.38984736042289797}",20,11,14.81011885532917,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.38945770792119694, 'e': 0.38945770792119694}",25,0,-46.33455766092218,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
944,False,"{'a': 0.3890684448772363, 'e': 0.3890684448772363}",20,6,-26.236387798332274,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
945,False,"{'a': 0.388679570901753, 'e': 0.388679570901753}",20,1,-10.96427833683129,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
946,False,"{'a': 0.38829108560587294, 'e': 0.38829108560587294}",25,19,13.134467696517564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.3879029886011109, 'e': 0.3879029886011109}",20,12,1.4309439196595852,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.3875152794993697, 'e': 0.3875152794993697}",20,12,6.087742981754854,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.38712795791294036, 'e': 0.38712795791294036}",20,1,-38.313852435432715,"{0: 15, 1: 1, 2: 0, 3: 3, 4: 0}",1
950,False,"{'a': 0.3867410234545012, 'e': 0.3867410234545012}",25,19,-2.478092220579713,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
951,False,"{'a': 0.3863544757371177, 'e': 0.3863544757371177}",20,0,22.975518235508076,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
952,False,"{'a': 0.3859683143742421, 'e': 0.3859683143742421}",20,13,-1.4154162288544399,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.38558253897971306, 'e': 0.38558253897971306}",25,14,-13.294764335335211,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
954,False,"{'a': 0.38519714916775516, 'e': 0.38519714916775516}",30,0,-22.171724574819894,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
955,False,"{'a': 0.3848121445529785, 'e': 0.3848121445529785}",25,9,-5.101316389895192,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
956,False,"{'a': 0.3844275247503785, 'e': 0.3844275247503785}",25,0,22.337714545210723,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
957,False,"{'a': 0.3840432893753352, 'e': 0.3840432893753352}",35,5,-4.672639483597856,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",1
958,False,"{'a': 0.38365943804361335, 'e': 0.38365943804361335}",30,16,10.590833068727257,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.3832759703713615, 'e': 0.3832759703713615}",25,8,-23.59386704613764,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
960,False,"{'a': 0.38289288597511206, 'e': 0.38289288597511206}",20,0,22.687265132026493,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.38251018447178037, 'e': 0.38251018447178037}",25,2,-17.38476799843211,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
962,False,"{'a': 0.38212786547866506, 'e': 0.38212786547866506}",25,0,-102.30498744107544,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
963,False,"{'a': 0.3817459286134471, 'e': 0.3817459286134471}",20,9,-27.176667081630466,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
964,False,"{'a': 0.38136437349418956, 'e': 0.38136437349418956}",30,16,-25.921692334714738,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
965,False,"{'a': 0.38098319973933725, 'e': 0.38098319973933725}",30,13,-15.153609767126834,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
966,False,"{'a': 0.38060240696771647, 'e': 0.38060240696771647}",25,0,-23.56756389959547,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
967,False,"{'a': 0.38022199479853436, 'e': 0.38022199479853436}",25,2,-27.799942186582552,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 0}",1
968,False,"{'a': 0.3798419628513787, 'e': 0.3798419628513787}",25,8,-32.396785469933484,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
969,False,"{'a': 0.37946231074621756, 'e': 0.37946231074621756}",20,10,2.6683891199611285,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.37908303810339883, 'e': 0.37908303810339883}",20,8,12.122038271333693,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.37870414454364976, 'e': 0.37870414454364976}",25,0,-101.31354548115392,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
972,False,"{'a': 0.3783256296880768, 'e': 0.3783256296880768}",20,12,-15.408285686252382,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
973,False,"{'a': 0.37794749315816506, 'e': 0.37794749315816506}",25,4,26.710812588503185,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.37756973457577797, 'e': 0.37756973457577797}",20,1,-5.958226890947896,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
975,False,"{'a': 0.37719235356315695, 'e': 0.37719235356315695}",25,11,3.1379474352662533,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.37681534974292086, 'e': 0.37681534974292086}",20,2,-61.3347475903966,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
977,False,"{'a': 0.37643872273806595, 'e': 0.37643872273806595}",20,8,20.04797741357436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.37606247217196515, 'e': 0.37606247217196515}",25,9,8.788270450015261,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
979,False,"{'a': 0.37568659766836787, 'e': 0.37568659766836787}",25,16,5.1391941166564985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.37531109885139957, 'e': 0.37531109885139957}",30,0,15.67712108549721,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
981,False,"{'a': 0.37493597534556133, 'e': 0.37493597534556133}",20,0,-27.496334634614502,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
982,False,"{'a': 0.3745612267757298, 'e': 0.3745612267757298}",25,5,-1.0150279077746105,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
983,False,"{'a': 0.37418685276715613, 'e': 0.37418685276715613}",25,14,-2.599580789429911,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
984,False,"{'a': 0.3738128529454665, 'e': 0.3738128529454665}",20,13,11.38148223674524,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.37343922693666093, 'e': 0.37343922693666093}",25,16,0.22762619203175638,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
986,False,"{'a': 0.3730659743671134, 'e': 0.3730659743671134}",25,3,8.236070910557793,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
987,False,"{'a': 0.3726930948635714, 'e': 0.3726930948635714}",30,13,20.4771293488201,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.3723205880531552, 'e': 0.3723205880531552}",35,13,26.078546728709224,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.3719484535633582, 'e': 0.3719484535633582}",25,11,17.92139865509428,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.3715766910220457, 'e': 0.3715766910220457}",25,0,-82.03022253082783,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
991,False,"{'a': 0.37120530005745517, 'e': 0.37120530005745517}",20,10,11.327917664654551,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.37083428029819565, 'e': 0.37083428029819565}",20,0,-2.3232962842168376,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
993,False,"{'a': 0.37046363137324734, 'e': 0.37046363137324734}",35,11,-18.31275462020432,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
994,False,"{'a': 0.37009335291196127, 'e': 0.37009335291196127}",20,0,-50.099019709437506,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
995,False,"{'a': 0.369723444544059, 'e': 0.369723444544059}",35,9,20.78819407316335,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
996,False,"{'a': 0.369353905899632, 'e': 0.369353905899632}",20,0,-80.77255996826513,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
997,False,"{'a': 0.3689847366091418, 'e': 0.3689847366091418}",25,0,-40.849420395133556,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
998,False,"{'a': 0.3686159363034188, 'e': 0.3686159363034188}",30,5,3.0499656803048785,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
999,False,"{'a': 0.3682475046136629, 'e': 0.3682475046136629}",25,7,17.56311888840783,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.36787944117144233, 'e': 0.36787944117144233}",20,0,24.734248976693525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.3675117456086935, 'e': 0.3675117456086935}",20,16,8.61138580018239,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.36714441755772104, 'e': 0.36714441755772104}",20,0,-66.23638745787441,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1003,False,"{'a': 0.3667774566511966, 'e': 0.3667774566511966}",25,6,5.698568856644076,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1004,False,"{'a': 0.3664108625221595, 'e': 0.3664108625221595}",20,9,17.724223847902476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.36604463480401533, 'e': 0.36604463480401533}",20,1,-81.89378021096505,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
1006,False,"{'a': 0.36567877313053654, 'e': 0.36567877313053654}",20,14,6.136384662347464,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.3653132771358613, 'e': 0.3653132771358613}",25,11,0.26039350896249136,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.36494814645449375, 'e': 0.36494814645449375}",20,11,3.286393341343767,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.3645833807213029, 'e': 0.3645833807213029}",20,0,-30.30324884665773,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1010,False,"{'a': 0.3642189795715233, 'e': 0.3642189795715233}",20,0,8.772756003224098,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1011,False,"{'a': 0.3638549426407535, 'e': 0.3638549426407535}",20,16,6.359191764193779,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.3634912695649568, 'e': 0.3634912695649568}",30,14,-42.905663216395894,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
1013,False,"{'a': 0.3631279599804599, 'e': 0.3631279599804599}",20,10,-17.601911195423018,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1014,False,"{'a': 0.36276501352395324, 'e': 0.36276501352395324}",30,20,-23.35690017853544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1015,False,"{'a': 0.36240242983249027, 'e': 0.36240242983249027}",20,0,-0.6188512900629333,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1016,False,"{'a': 0.36204020854348745, 'e': 0.36204020854348745}",20,10,16.558699443932166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.36167834929472326, 'e': 0.36167834929472326}",20,0,11.270048501810612,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1018,False,"{'a': 0.36131685172433853, 'e': 0.36131685172433853}",25,15,-32.289971019684934,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1019,False,"{'a': 0.3609557154708356, 'e': 0.3609557154708356}",30,0,-80.40401761752264,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",1
1020,False,"{'a': 0.3605949401730783, 'e': 0.3605949401730783}",20,8,-13.449425853183325,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1021,False,"{'a': 0.3602345254702911, 'e': 0.3602345254702911}",20,7,15.012029840094069,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.35987447100205955, 'e': 0.35987447100205955}",20,6,24.207707968256013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.35951477640832885, 'e': 0.35951477640832885}",30,13,2.5913352888616776,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1024,False,"{'a': 0.3591554413294046, 'e': 0.3591554413294046}",20,0,-14.96049284667719,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1025,False,"{'a': 0.3587964654059516, 'e': 0.3587964654059516}",30,17,2.038954931597112,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1026,False,"{'a': 0.3584378482789939, 'e': 0.3584378482789939}",25,17,14.547945210539288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.35807958958991437, 'e': 0.35807958958991437}",20,6,-17.97266489953001,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1028,False,"{'a': 0.3577216889804542, 'e': 0.3577216889804542}",25,16,17.863454772549936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.3573641460927129, 'e': 0.3573641460927129}",20,0,-39.62742508349171,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1030,False,"{'a': 0.3570069605691474, 'e': 0.3570069605691474}",20,11,-10.381033866062419,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1031,False,"{'a': 0.35665013205257223, 'e': 0.35665013205257223}",20,0,15.91974044209861,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1032,False,"{'a': 0.3562936601861588, 'e': 0.3562936601861588}",30,0,-25.841278161945073,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
1033,False,"{'a': 0.35593754461343535, 'e': 0.35593754461343535}",20,14,11.465258693840958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.35558178497828613, 'e': 0.35558178497828613}",20,0,-46.96514771514509,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1035,False,"{'a': 0.3552263809249515, 'e': 0.3552263809249515}",30,13,-9.77584920975572,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1036,False,"{'a': 0.3548713320980274, 'e': 0.3548713320980274}",25,7,2.963173632670787,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1037,False,"{'a': 0.35451663814246503, 'e': 0.35451663814246503}",25,12,3.020605093265083,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1038,False,"{'a': 0.35416229870357024, 'e': 0.35416229870357024}",25,13,10.469096128961617,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.35380831342700375, 'e': 0.35380831342700375}",30,16,0.5214982552836742,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1040,False,"{'a': 0.35345468195878016, 'e': 0.35345468195878016}",25,0,-1.5442611151709429,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1041,False,"{'a': 0.353101403945268, 'e': 0.353101403945268}",25,16,11.431839213501792,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.3527484790331891, 'e': 0.3527484790331891}",20,5,-8.552925224470524,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1043,False,"{'a': 0.35239590686961875, 'e': 0.35239590686961875}",20,8,9.647719291511653,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.3520436871019846, 'e': 0.3520436871019846}",35,18,26.75503990743684,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.3516918193780669, 'e': 0.3516918193780669}",25,5,2.1372121444272114,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1046,False,"{'a': 0.3513403033459978, 'e': 0.3513403033459978}",30,0,-11.639131390941234,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1047,False,"{'a': 0.35098913865426146, 'e': 0.35098913865426146}",20,10,18.597574341393102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.35063832495169295, 'e': 0.35063832495169295}",25,1,-34.25041166742866,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 0}",1
1049,False,"{'a': 0.3502878618874786, 'e': 0.3502878618874786}",25,4,11.310746089679354,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1050,False,"{'a': 0.3499377491111553, 'e': 0.3499377491111553}",20,4,29.01421043985924,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.3495879862726104, 'e': 0.3495879862726104}",30,18,1.2486095808959254,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.3492385730220808, 'e': 0.3492385730220808}",30,0,17.684619410914856,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1053,False,"{'a': 0.34888950901015336, 'e': 0.34888950901015336}",20,8,-49.44844594313159,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
1054,False,"{'a': 0.348540793887764, 'e': 0.348540793887764}",30,2,-5.808209668096563,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 0}",1
1055,False,"{'a': 0.3481924273061976, 'e': 0.3481924273061976}",20,0,-90.5185344721181,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
1056,False,"{'a': 0.3478444089170874, 'e': 0.3478444089170874}",20,3,7.773502243879127,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.34749673837241524, 'e': 0.34749673837241524}",20,5,10.616709432291383,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.3471494153245103, 'e': 0.3471494153245103}",20,0,25.16611707898896,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1059,False,"{'a': 0.34680243942604977, 'e': 0.34680243942604977}",25,9,5.2337404404790515,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.3464558103300574, 'e': 0.3464558103300574}",20,0,-57.79616586963078,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1061,False,"{'a': 0.3461095276899044, 'e': 0.3461095276899044}",30,15,16.181639544687414,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.34576359115930777, 'e': 0.34576359115930777}",25,2,-10.093077831784367,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
1063,False,"{'a': 0.3454180003923312, 'e': 0.3454180003923312}",20,0,-8.467289505950118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1064,False,"{'a': 0.34507275504338375, 'e': 0.34507275504338375}",20,13,-27.94884482190192,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
1065,False,"{'a': 0.3447278547672202, 'e': 0.3447278547672202}",20,1,11.719355741596244,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.34438329921894, 'e': 0.34438329921894}",25,8,-15.812055115419906,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
1067,False,"{'a': 0.34403908805398786, 'e': 0.34403908805398786}",20,13,3.9336707469413943,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.34369522092815236, 'e': 0.34369522092815236}",20,8,-31.13876017971484,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1069,False,"{'a': 0.3433516974975665, 'e': 0.3433516974975665}",20,13,-28.811094851984816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1070,False,"{'a': 0.34300851741870664, 'e': 0.34300851741870664}",25,7,-21.277653826809654,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1071,False,"{'a': 0.3426656803483929, 'e': 0.3426656803483929}",25,12,1.2280804099662777,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.34232318594378797, 'e': 0.34232318594378797}",20,8,-33.36664261591582,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1073,False,"{'a': 0.3419810338623976, 'e': 0.3419810338623976}",25,19,-2.5557706999958856,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1074,False,"{'a': 0.34163922376206945, 'e': 0.34163922376206945}",20,0,-86.93557385479188,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1075,False,"{'a': 0.3412977553009937, 'e': 0.3412977553009937}",20,2,-13.02173754597446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1076,False,"{'a': 0.34095662813770156, 'e': 0.34095662813770156}",20,0,21.58159764792501,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.3406158419310661, 'e': 0.3406158419310661}",20,0,-18.90685864172409,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1078,False,"{'a': 0.3402753963403008, 'e': 0.3402753963403008}",20,11,5.521593376011543,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1079,False,"{'a': 0.33993529102496034, 'e': 0.33993529102496034}",25,13,-37.55560201728567,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1080,False,"{'a': 0.3395955256449391, 'e': 0.3395955256449391}",30,8,-26.8283731377186,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
